Case_ID,Timestamp,Event,Flammability_Score
30826,2025-11-09 02:07:32.217300462,Fire_Arrival,0.34
30577,2025-11-09 02:07:44.999036832,Fire_Arrival,0.54
33961,2025-11-09 02:07:47.734679550,Fire_Arrival,0.54
39502,2025-11-09 02:07:58.141939452,Destroyed,0.66
56542,2025-11-09 02:08:01.008515052,Destroyed,0.5
39551,2025-11-09 02:08:10.430834418,Destroyed,0.66
30563,2025-11-09 02:08:18.883900386,Fire_Arrival,0.34
30827,2025-11-09 02:08:30.685479714,Fire_Arrival,0.51
56745,2025-11-09 02:08:32.553815838,Ignition,0.5
30562,2025-11-09 02:08:48.964728654,Fire_Arrival,0.54
33668,2025-11-09 02:08:49.618465860,Ignition,0.69
39548,2025-11-09 02:09:09.789338292,Ignition,0.86
56919,2025-11-09 02:09:14.185171512,Destroyed,0.5
30816,2025-11-09 02:09:26.811879252,Fire_Arrival,0.34
30828,2025-11-09 02:09:34.087123902,Fire_Arrival,0.24
54780,2025-11-09 02:09:48.933405954,Fire_Arrival,0.5
30572,2025-11-09 02:09:56.222764350,Ignition,0.54
55592,2025-11-09 02:10:02.236843056,Ignition,0.5
37618,2025-11-09 02:10:21.595814640,Destroyed,0.54
37840,2025-11-09 02:10:25.744937832,Fire_Arrival,0.36
33669,2025-11-09 02:10:31.210211880,Destroyed,0.51
54779,2025-11-09 02:10:42.102271266,Fire_Arrival,0.5
35513,2025-11-09 02:10:44.945744346,Ignition,0.54
35509,2025-11-09 02:11:13.184096178,Ignition,0.66
31792,2025-11-09 02:11:22.546120482,Ignition,0.66
37619,2025-11-09 02:11:31.173692442,Destroyed,0.54
31795,2025-11-09 02:12:10.168642494,Ignition,0.34
39498,2025-11-09 02:12:23.693991852,Destroyed,0.54
29559,2025-11-09 02:12:23.839387248,Ignition,0.34
35512,2025-11-09 02:12:26.452681866,Ignition,0.49
56279,2025-11-09 02:12:32.035136916,Destroyed,0.5
39547,2025-11-09 02:12:34.057400802,Ignition,0.46
30575,2025-11-09 02:12:40.380845922,Ignition,0.54
54521,2025-11-09 02:12:42.735680484,Destroyed,0.5
54642,2025-11-09 02:12:51.468824418,Destroyed,0.5
46054,2025-11-09 02:12:59.525940156,Destroyed,0.86
32902,2025-11-09 02:13:03.459060144,Ignition,0.36
42425,2025-11-09 02:13:06.477399258,Ignition,0.46
56283,2025-11-09 02:13:10.119694176,Destroyed,0.5
30597,2025-11-09 02:13:53.494186236,Ignition,0.54
56768,2025-11-09 02:15:06.027769206,Destroyed,0.5
55985,2025-11-09 02:15:33.609401814,Ignition,0.5
53691,2025-11-09 02:15:53.332456992,Ignition,0.5
39491,2025-11-09 02:15:59.784288120,Destroyed,0.86
32074,2025-11-09 02:16:04.148800800,Ignition,0.34
53501,2025-11-09 02:17:02.864502060,Ignition,0.5
55889,2025-11-09 02:17:34.433267772,Destroyed,0.5
35792,2025-11-09 02:17:35.646379926,Ignition,0.34
30840,2025-11-09 02:17:48.932368236,Ignition,0.59
55591,2025-11-09 02:17:57.267243060,Fire_Arrival,0.5
31788,2025-11-09 02:18:01.105450422,Ignition,0.54
56282,2025-11-09 02:18:11.758932618,Destroyed,0.5
55605,2025-11-09 02:19:09.817065804,Destroyed,0.5
56560,2025-11-09 02:19:21.918375378,Destroyed,0.5
35787,2025-11-09 02:19:25.144035828,Ignition,0.46
54776,2025-11-09 02:19:30.350981124,Ignition,0.5
30838,2025-11-09 02:19:31.128785154,Ignition,0.49
30824,2025-11-09 02:19:33.617396682,Ignition,0.86
30841,2025-11-09 02:19:38.310206970,Ignition,0.69
32746,2025-11-09 02:19:52.896496980,Ignition,0.66
39497,2025-11-09 02:20:01.372300152,Destroyed,0.54
46085,2025-11-09 02:20:02.741071044,Ignition,0.66
39543,2025-11-09 02:20:03.043708806,Destroyed,0.66
31793,2025-11-09 02:20:06.244062456,Ignition,0.19
46116,2025-11-09 02:20:07.495861230,Ignition,0.66
35539,2025-11-09 02:20:09.651245190,Destroyed,0.36
32879,2025-11-09 02:20:22.387760292,Fire_Arrival,0.36
42424,2025-11-09 02:20:32.406819384,Ignition,0.69
56745,2025-11-09 02:20:32.553815838,Destroyed,0.5
32899,2025-11-09 02:20:39.412737408,Ignition,0.74
35513,2025-11-09 02:20:44.945744346,Destroyed,0.54
56097,2025-11-09 02:20:45.606128262,Ignition,0.5
33961,2025-11-09 02:20:47.734679550,Ignition,0.54
54786,2025-11-09 02:21:01.509486864,Fire_Arrival,0.5
31795,2025-11-09 02:21:10.168642494,Destroyed,0.34
54787,2025-11-09 02:21:13.982446956,Fire_Arrival,0.5
33668,2025-11-09 02:21:49.618465860,Destroyed,0.69
33660,2025-11-09 02:21:59.290120200,Destroyed,0.46
30366,2025-11-09 02:22:16.422078630,Destroyed,0.66
30563,2025-11-09 02:22:18.883900386,Ignition,0.34
30835,2025-11-09 02:22:22.088433114,Ignition,0.69
29559,2025-11-09 02:22:23.839387248,Destroyed,0.34
37605,2025-11-09 02:22:25.776563142,Destroyed,0.36
30826,2025-11-09 02:22:32.217300462,Ignition,0.34
41360,2025-11-09 02:23:07.243445688,Destroyed,0.34
30362,2025-11-09 02:23:28.117655274,Destroyed,0.39
30827,2025-11-09 02:23:30.685479714,Ignition,0.51
55893,2025-11-09 02:23:46.327570584,Destroyed,0.5
45784,2025-11-09 02:24:12.758455596,Destroyed,0.54
33649,2025-11-09 02:24:16.666806312,Destroyed,0.59
35920,2025-11-09 02:24:24.907612254,Fire_Arrival,0.74
56096,2025-11-09 02:24:26.863921908,Destroyed,0.5
30841,2025-11-09 02:24:38.310206970,Destroyed,0.69
30370,2025-11-09 02:24:48.933265764,Destroyed,0.66
35921,2025-11-09 02:24:53.065290162,Fire_Arrival,0.39
31787,2025-11-09 02:25:03.703490706,Ignition,0.46
32901,2025-11-09 02:25:10.871387490,Ignition,0.74
46026,2025-11-09 02:25:14.354668614,Destroyed,0.46
55590,2025-11-09 02:25:17.613514446,Fire_Arrival,0.5
32747,2025-11-09 02:25:22.238279334,Ignition,0.54
55903,2025-11-09 02:25:33.328468800,Destroyed,0.5
46088,2025-11-09 02:25:38.756164926,Destroyed,0.74
30839,2025-11-09 02:25:58.400485392,Ignition,0.36
54786,2025-11-09 02:26:01.509486864,Ignition,0.5
35922,2025-11-09 02:26:12.450809460,Fire_Arrival,0.74
35509,2025-11-09 02:26:13.184096178,Destroyed,0.66
32903,2025-11-09 02:26:14.377101840,Ignition,0.56
54280,2025-11-09 02:26:15.051299808,Fire_Arrival,0.5
54777,2025-11-09 02:26:22.550630436,Fire_Arrival,0.5
35802,2025-11-09 02:26:25.823604732,Ignition,0.5
31927,2025-11-09 02:26:31.243419516,Fire_Arrival,0.66
35925,2025-11-09 02:26:36.017879808,Fire_Arrival,0.59
55592,2025-11-09 02:27:02.236843056,Destroyed,0.5
54279,2025-11-09 02:27:08.408741970,Fire_Arrival,0.5
53979,2025-11-09 02:27:24.949665588,Destroyed,0.5
31786,2025-11-09 02:27:45.075129156,Ignition,0.54
35003,2025-11-09 02:27:52.254399330,Fire_Arrival,0.59
53898,2025-11-09 02:28:03.070109556,Fire_Arrival,0.5
54371,2025-11-09 02:28:04.440832488,Destroyed,0.5
46089,2025-11-09 02:28:22.040236692,Destroyed,0.66
33656,2025-11-09 02:28:36.845563800,Destroyed,0.66
53897,2025-11-09 02:28:46.113411246,Fire_Arrival,0.5
34727,2025-11-09 02:29:01.799727396,Fire_Arrival,0.49
47989,2025-11-09 02:29:05.907794586,Destroyed,0.69
30834,2025-11-09 02:29:16.299238218,Ignition,0.86
30595,2025-11-09 02:29:49.958549610,Ignition,0.54
55591,2025-11-09 02:29:57.267243060,Ignition,0.5
31794,2025-11-09 02:30:08.785632864,Ignition,0.54
30836,2025-11-09 02:30:21.100882368,Ignition,0.69
32900,2025-11-09 02:30:34.002280116,Ignition,0.74
32748,2025-11-09 02:30:36.768069744,Ignition,0.54
46115,2025-11-09 02:30:39.978687684,Ignition,0.66
30577,2025-11-09 02:30:44.999036832,Ignition,0.54
30833,2025-11-09 02:30:49.694131092,Ignition,0.21
30596,2025-11-09 02:30:50.348863596,Ignition,0.54
32575,2025-11-09 02:30:58.862454000,Fire_Arrival,0.46
33667,2025-11-09 02:31:25.126651296,Destroyed,0.69
35787,2025-11-09 02:31:25.144035828,Destroyed,0.46
47946,2025-11-09 02:31:29.185796688,Destroyed,0.86
34726,2025-11-09 02:31:33.111366054,Fire_Arrival,0.46
31785,2025-11-09 02:31:42.994486626,Ignition,0.54
32572,2025-11-09 02:31:47.043183966,Fire_Arrival,0.66
32574,2025-11-09 02:31:47.141712672,Fire_Arrival,0.66
54781,2025-11-09 02:31:49.919582844,Fire_Arrival,0.5
32573,2025-11-09 02:31:56.035890354,Fire_Arrival,0.19
32568,2025-11-09 02:32:03.598489578,Fire_Arrival,0.69
54279,2025-11-09 02:32:08.408741970,Ignition,0.5
32570,2025-11-09 02:32:14.360038704,Fire_Arrival,0.66
32571,2025-11-09 02:32:21.426260700,Fire_Arrival,0.46
54259,2025-11-09 02:32:41.572774398,Fire_Arrival,0.5
54779,2025-11-09 02:32:42.102271266,Ignition,0.5
32583,2025-11-09 02:32:45.154125768,Fire_Arrival,0.69
32567,2025-11-09 02:32:49.403264454,Fire_Arrival,0.51
55594,2025-11-09 02:32:55.982595468,Destroyed,0.5
31146,2025-11-09 02:32:58.230446340,Ignition,0.46
32582,2025-11-09 02:33:01.259099538,Fire_Arrival,0.66
30601,2025-11-09 02:33:03.201935118,Ignition,0.66
32761,2025-11-09 02:33:05.265893784,Ignition,0.5
39548,2025-11-09 02:33:09.789338292,Destroyed,0.86
32565,2025-11-09 02:33:12.096151698,Fire_Arrival,0.46
32569,2025-11-09 02:33:17.871799608,Fire_Arrival,0.66
35512,2025-11-09 02:33:26.452681866,Destroyed,0.49
32564,2025-11-09 02:33:32.293590558,Fire_Arrival,0.51
45781,2025-11-09 02:33:34.381059312,Destroyed,0.34
35792,2025-11-09 02:33:35.646379926,Destroyed,0.34
30364,2025-11-09 02:33:45.174187758,Destroyed,0.66
32584,2025-11-09 02:33:51.198490656,Fire_Arrival,0.66
33234,2025-11-09 02:33:54.534501840,Fire_Arrival,0.66
33235,2025-11-09 02:33:57.998378082,Fire_Arrival,0.46
33233,2025-11-09 02:34:04.686429360,Fire_Arrival,0.66
32607,2025-11-09 02:34:21.200578578,Fire_Arrival,0.46
32566,2025-11-09 02:34:24.413279256,Fire_Arrival,0.49
32581,2025-11-09 02:34:31.169150166,Fire_Arrival,0.69
30568,2025-11-09 02:34:34.317420581,Ignition,0.54
35542,2025-11-09 02:34:34.970553378,Destroyed,0.36
32608,2025-11-09 02:34:36.007115562,Fire_Arrival,0.56
32606,2025-11-09 02:34:51.246798438,Fire_Arrival,0.66
32609,2025-11-09 02:34:54.122549022,Fire_Arrival,0.69
33228,2025-11-09 02:34:55.143017532,Fire_Arrival,0.66
39508,2025-11-09 02:34:56.047165548,Destroyed,0.49
35540,2025-11-09 02:34:57.459007818,Destroyed,0.54
32585,2025-11-09 02:35:05.991034110,Fire_Arrival,0.39
32605,2025-11-09 02:35:13.945688334,Fire_Arrival,0.66
33236,2025-11-09 02:35:20.742694008,Fire_Arrival,0.51
33646,2025-11-09 02:35:23.472667674,Destroyed,0.21
33232,2025-11-09 02:35:26.964576696,Fire_Arrival,0.66
47936,2025-11-09 02:35:29.210224806,Ignition,0.66
32580,2025-11-09 02:35:34.018170570,Fire_Arrival,0.69
32610,2025-11-09 02:35:36.801371418,Fire_Arrival,0.69
33230,2025-11-09 02:36:02.249204238,Fire_Arrival,0.46
33229,2025-11-09 02:36:05.947295052,Fire_Arrival,0.66
32904,2025-11-09 02:36:15.317648442,Ignition,0.36
46050,2025-11-09 02:36:26.134085496,Destroyed,0.74
32611,2025-11-09 02:36:26.733109824,Fire_Arrival,0.69
33237,2025-11-09 02:36:28.814830068,Fire_Arrival,0.69
33227,2025-11-09 02:36:28.818798084,Fire_Arrival,0.54
32560,2025-11-09 02:36:29.884850370,Fire_Arrival,0.66
32559,2025-11-09 02:36:39.001020864,Fire_Arrival,0.66
32561,2025-11-09 02:36:41.599452378,Fire_Arrival,0.49
32578,2025-11-09 02:36:42.000398208,Fire_Arrival,0.46
33231,2025-11-09 02:36:46.450983780,Fire_Arrival,0.66
53976,2025-11-09 02:36:46.455221976,Fire_Arrival,0.5
37603,2025-11-09 02:36:47.002991028,Destroyed,0.54
33226,2025-11-09 02:36:54.309898692,Fire_Arrival,0.66
46052,2025-11-09 02:36:56.886222348,Destroyed,0.86
33238,2025-11-09 02:37:02.756325720,Fire_Arrival,0.46
33256,2025-11-09 02:37:11.126697312,Fire_Arrival,0.46
33255,2025-11-09 02:37:11.558897412,Fire_Arrival,0.66
33239,2025-11-09 02:37:20.053156950,Fire_Arrival,0.51
33240,2025-11-09 02:37:24.874747878,Fire_Arrival,0.34
32558,2025-11-09 02:37:30.143124366,Fire_Arrival,0.66
32612,2025-11-09 02:37:33.681830316,Fire_Arrival,0.51
34724,2025-11-09 02:37:38.615054502,Fire_Arrival,0.21
32577,2025-11-09 02:37:44.335277688,Fire_Arrival,0.49
32562,2025-11-09 02:37:44.821348800,Fire_Arrival,0.66
33223,2025-11-09 02:37:49.447404222,Fire_Arrival,0.54
56651,2025-11-09 02:37:49.852652298,Destroyed,0.5
32563,2025-11-09 02:37:54.422020620,Fire_Arrival,0.66
39539,2025-11-09 02:38:05.370090006,Destroyed,0.46
32557,2025-11-09 02:38:06.845784042,Fire_Arrival,0.69
33241,2025-11-09 02:38:14.767377840,Fire_Arrival,0.36
33258,2025-11-09 02:38:17.504998446,Fire_Arrival,0.46
33254,2025-11-09 02:38:21.720493572,Fire_Arrival,0.49
35920,2025-11-09 02:38:24.907612254,Ignition,0.74
34725,2025-11-09 02:38:32.850642191,Fire_Arrival,0.44
32613,2025-11-09 02:38:42.325776408,Fire_Arrival,0.69
33207,2025-11-09 02:38:43.971403770,Fire_Arrival,0.66
33251,2025-11-09 02:38:52.893921048,Fire_Arrival,0.66
39546,2025-11-09 02:38:53.158797012,Destroyed,0.36
30597,2025-11-09 02:38:53.494186236,Destroyed,0.54
32576,2025-11-09 02:38:59.645671680,Fire_Arrival,0.69
32556,2025-11-09 02:39:09.732090456,Fire_Arrival,0.69
33257,2025-11-09 02:39:10.793985606,Fire_Arrival,0.66
32879,2025-11-09 02:39:22.387760292,Ignition,0.36
33259,2025-11-09 02:39:24.963783636,Fire_Arrival,0.66
33250,2025-11-09 02:39:48.534668718,Fire_Arrival,0.66
33253,2025-11-09 02:39:57.444215952,Fire_Arrival,0.46
53896,2025-11-09 02:40:04.837080072,Fire_Arrival,0.5
34806,2025-11-09 02:40:05.991158712,Fire_Arrival,0.69
33249,2025-11-09 02:40:24.322297008,Fire_Arrival,0.66
56554,2025-11-09 02:40:28.217002980,Destroyed,0.5
33252,2025-11-09 02:40:34.426925148,Fire_Arrival,0.46
34807,2025-11-09 02:40:45.635156862,Fire_Arrival,0.54
46530,2025-11-09 02:41:05.667021696,Destroyed,0.46
33262,2025-11-09 02:41:07.281915732,Fire_Arrival,0.54
32642,2025-11-09 02:41:09.573015300,Fire_Arrival,0.66
33261,2025-11-09 02:41:11.632078626,Fire_Arrival,0.49
33260,2025-11-09 02:41:13.227069696,Fire_Arrival,0.66
42398,2025-11-09 02:41:19.784663880,Fire_Arrival,0.49
37607,2025-11-09 02:41:21.952776618,Fire_Arrival,0.7
33264,2025-11-09 02:41:29.466910722,Fire_Arrival,0.46
55900,2025-11-09 02:41:30.239715648,Destroyed,0.5
35929,2025-11-09 02:41:41.367754482,Destroyed,0.34
42397,2025-11-09 02:41:42.434501346,Fire_Arrival,0.49
33234,2025-11-09 02:41:54.534501840,Ignition,0.66
33263,2025-11-09 02:41:54.787766958,Fire_Arrival,0.66
33283,2025-11-09 02:41:58.982852352,Fire_Arrival,0.46
35932,2025-11-09 02:42:16.478999657,Fire_Arrival,0.34
33273,2025-11-09 02:42:18.427909392,Fire_Arrival,0.66
33284,2025-11-09 02:42:19.784604510,Fire_Arrival,0.66
32643,2025-11-09 02:42:24.810393942,Fire_Arrival,0.54
33270,2025-11-09 02:42:27.526716174,Fire_Arrival,0.49
46051,2025-11-09 02:42:32.558401440,Destroyed,0.74
32612,2025-11-09 02:42:33.681830316,Ignition,0.51
32608,2025-11-09 02:42:36.007115562,Ignition,0.56
32610,2025-11-09 02:42:36.801371418,Ignition,0.69
33282,2025-11-09 02:42:39.003343764,Fire_Arrival,0.66
53897,2025-11-09 02:42:46.113411246,Ignition,0.5
35931,2025-11-09 02:42:46.420225536,Fire_Arrival,0.56
35933,2025-11-09 02:43:05.667369594,Fire_Arrival,0.56
33272,2025-11-09 02:43:13.076223012,Fire_Arrival,0.51
33671,2025-11-09 02:43:26.481669468,Destroyed,0.69
54779,2025-11-09 02:43:42.102271266,Destroyed,0.5
35934,2025-11-09 02:43:44.883554502,Fire_Arrival,0.56
37604,2025-11-09 02:43:50.240241564,Destroyed,0.54
33269,2025-11-09 02:43:52.045445616,Fire_Arrival,0.69
33285,2025-11-09 02:44:00.027075924,Fire_Arrival,0.46
33271,2025-11-09 02:44:02.133152436,Fire_Arrival,0.49
31787,2025-11-09 02:44:03.703490706,Destroyed,0.46
32761,2025-11-09 02:44:05.265893784,Destroyed,0.5
32565,2025-11-09 02:44:12.096151698,Ignition,0.46
33274,2025-11-09 02:44:17.513951178,Fire_Arrival,0.69
32737,2025-11-09 02:44:33.891826596,Destroyed,0.46
30363,2025-11-09 02:44:38.927862966,Destroyed,0.66
31785,2025-11-09 02:44:42.994486626,Destroyed,0.54
35026,2025-11-09 02:45:05.905691004,Fire_Arrival,0.36
33275,2025-11-09 02:45:10.008793932,Fire_Arrival,0.54
32901,2025-11-09 02:45:10.871387490,Destroyed,0.74
32570,2025-11-09 02:45:14.360038704,Ignition,0.66
35024,2025-11-09 02:45:15.967579698,Fire_Arrival,0.36
33286,2025-11-09 02:45:17.047268178,Fire_Arrival,0.46
35028,2025-11-09 02:45:23.482633794,Fire_Arrival,0.66
33289,2025-11-09 02:45:29.677687512,Fire_Arrival,0.66
35023,2025-11-09 02:45:30.115050558,Fire_Arrival,0.54
35027,2025-11-09 02:45:32.801153112,Fire_Arrival,0.66
33287,2025-11-09 02:45:34.405471068,Fire_Arrival,0.46
54789,2025-11-09 02:45:34.942570140,Fire_Arrival,0.5
34586,2025-11-09 02:45:35.149829310,Destroyed,0.29
33288,2025-11-09 02:45:35.971337670,Fire_Arrival,0.36
46066,2025-11-09 02:45:44.276531862,Destroyed,0.86
54393,2025-11-09 02:45:52.229849028,Fire_Arrival,0.5
35025,2025-11-09 02:45:53.425637520,Fire_Arrival,0.34
30219,2025-11-09 02:45:54.973543140,Destroyed,0.49
35002,2025-11-09 02:45:57.452071170,Fire_Arrival,0.71
32576,2025-11-09 02:45:59.645671680,Ignition,0.69
46116,2025-11-09 02:46:07.495861230,Destroyed,0.66
33291,2025-11-09 02:46:13.613035998,Fire_Arrival,0.66
54394,2025-11-09 02:46:24.783690570,Fire_Arrival,0.5
33290,2025-11-09 02:46:29.647563042,Fire_Arrival,0.66
34724,2025-11-09 02:46:38.615054502,Ignition,0.21
35795,2025-11-09 02:46:39.534872832,Destroyed,0.49
33281,2025-11-09 02:46:49.097508570,Fire_Arrival,0.46
32584,2025-11-09 02:46:51.198490656,Ignition,0.66
33567,2025-11-09 02:46:55.500925632,Destroyed,0.36
33280,2025-11-09 02:46:57.621153144,Fire_Arrival,0.51
33283,2025-11-09 02:46:58.982852352,Ignition,0.46
34904,2025-11-09 02:46:59.537323074,Fire_Arrival,0.66
32908,2025-11-09 02:47:01.677142734,Fire_Arrival,0.34
34903,2025-11-09 02:47:02.534312328,Fire_Arrival,0.49
33292,2025-11-09 02:47:02.762819844,Fire_Arrival,0.46
32910,2025-11-09 02:47:06.401849724,Fire_Arrival,0.56
32909,2025-11-09 02:47:13.312258452,Fire_Arrival,0.56
34902,2025-11-09 02:47:21.063916002,Fire_Arrival,0.49
33277,2025-11-09 02:47:36.059164284,Fire_Arrival,0.66
32905,2025-11-09 02:47:37.965998778,Fire_Arrival,0.74
33279,2025-11-09 02:47:39.343327746,Fire_Arrival,0.46
33278,2025-11-09 02:47:40.742500662,Fire_Arrival,0.66
32907,2025-11-09 02:47:44.650145928,Fire_Arrival,0.74
30577,2025-11-09 02:47:44.999036832,Destroyed,0.54
32583,2025-11-09 02:47:45.154125768,Ignition,0.69
32574,2025-11-09 02:47:47.141712672,Ignition,0.66
33251,2025-11-09 02:47:52.893921048,Ignition,0.66
34906,2025-11-09 02:47:58.447513890,Fire_Arrival,0.46
34892,2025-11-09 02:48:00.538577556,Fire_Arrival,0.66
46061,2025-11-09 02:48:20.879740956,Destroyed,0.86
34905,2025-11-09 02:48:26.972458164,Fire_Arrival,0.66
32581,2025-11-09 02:48:31.169150166,Ignition,0.69
32564,2025-11-09 02:48:32.293590558,Ignition,0.51
34893,2025-11-09 02:48:33.406853586,Fire_Arrival,0.51
32559,2025-11-09 02:48:39.001020864,Ignition,0.66
32613,2025-11-09 02:48:42.325776408,Ignition,0.69
33234,2025-11-09 02:48:54.534501840,Destroyed,0.66
33228,2025-11-09 02:48:55.143017532,Ignition,0.66
32582,2025-11-09 02:49:01.259099538,Ignition,0.66
34894,2025-11-09 02:49:21.448665996,Fire_Arrival,0.66
33232,2025-11-09 02:49:26.964576696,Ignition,0.66
55985,2025-11-09 02:49:33.609401814,Destroyed,0.5
33959,2025-11-09 02:49:35.473105584,Destroyed,0.51
34908,2025-11-09 02:49:36.192834732,Fire_Arrival,0.66
54267,2025-11-09 02:49:51.264078966,Fire_Arrival,0.5
54268,2025-11-09 02:49:58.423763934,Fire_Arrival,0.5
54269,2025-11-09 02:49:58.618482456,Fire_Arrival,0.5
33230,2025-11-09 02:50:02.249204238,Ignition,0.46
55987,2025-11-09 02:50:05.183317110,Destroyed,0.5
33272,2025-11-09 02:50:13.076223012,Ignition,0.51
34901,2025-11-09 02:50:26.643343686,Fire_Arrival,0.66
34909,2025-11-09 02:50:38.330960940,Fire_Arrival,0.46
34900,2025-11-09 02:50:54.232961892,Fire_Arrival,0.66
46065,2025-11-09 02:50:55.416124920,Destroyed,0.86
32576,2025-11-09 02:50:59.645671680,Destroyed,0.69
54274,2025-11-09 02:51:13.705964142,Fire_Arrival,0.5
34922,2025-11-09 02:51:15.702423774,Fire_Arrival,0.66
35009,2025-11-09 02:51:21.040376370,Fire_Arrival,0.46
30835,2025-11-09 02:51:22.088433114,Destroyed,0.69
33270,2025-11-09 02:51:27.526716174,Ignition,0.49
35007,2025-11-09 02:51:47.681841396,Fire_Arrival,0.54
54272,2025-11-09 02:51:51.050528640,Fire_Arrival,0.5
32584,2025-11-09 02:51:51.198490656,Destroyed,0.66
35002,2025-11-09 02:51:57.452071170,Ignition,0.71
35008,2025-11-09 02:51:58.585655238,Fire_Arrival,0.54
56765,2025-11-09 02:52:02.314088358,Destroyed,0.5
32074,2025-11-09 02:52:04.148800800,Destroyed,0.34
35807,2025-11-09 02:52:13.242838038,Destroyed,0.52
30217,2025-11-09 02:52:14.781935148,Destroyed,0.46
55590,2025-11-09 02:52:17.613514446,Ignition,0.5
32607,2025-11-09 02:52:21.200578578,Ignition,0.46
33676,2025-11-09 02:52:31.749357528,Destroyed,0.56
31925,2025-11-09 02:52:39.447674478,Fire_Arrival,0.51
35006,2025-11-09 02:53:04.423406568,Fire_Arrival,0.54
33262,2025-11-09 02:53:07.281915732,Ignition,0.54
33256,2025-11-09 02:53:11.126697312,Ignition,0.46
46059,2025-11-09 02:53:19.632441252,Destroyed,0.86
34723,2025-11-09 02:53:20.359001892,Fire_Arrival,0.56
35028,2025-11-09 02:53:23.482633794,Ignition,0.66
33240,2025-11-09 02:53:24.874747878,Ignition,0.34
33289,2025-11-09 02:53:29.677687512,Ignition,0.66
31927,2025-11-09 02:53:31.243419516,Ignition,0.66
34893,2025-11-09 02:53:33.406853586,Ignition,0.51
54275,2025-11-09 02:53:41.677662396,Fire_Arrival,0.5
34904,2025-11-09 02:53:59.537323074,Ignition,0.66
29540,2025-11-09 02:54:00.969149928,Destroyed,0.55
47642,2025-11-09 02:54:04.896694680,Destroyed,0.46
31926,2025-11-09 02:54:30.584589804,Fire_Arrival,0.51
30824,2025-11-09 02:54:33.617396682,Destroyed,0.86
33252,2025-11-09 02:54:34.426925148,Ignition,0.46
33282,2025-11-09 02:54:39.003343764,Ignition,0.66
33278,2025-11-09 02:54:40.742500662,Ignition,0.66
31890,2025-11-09 02:54:45.959967780,Fire_Arrival,0.31
35011,2025-11-09 02:54:45.979197012,Fire_Arrival,0.51
30840,2025-11-09 02:54:48.932368236,Destroyed,0.59
33960,2025-11-09 02:54:54.676350456,Destroyed,0.66
55986,2025-11-09 02:55:04.649330892,Destroyed,0.5
35010,2025-11-09 02:55:10.602862092,Fire_Arrival,0.54
35932,2025-11-09 02:55:16.478999657,Ignition,0.34
35536,2025-11-09 02:55:18.308796204,Destroyed,0.49
33259,2025-11-09 02:55:24.963783636,Ignition,0.66
54086,2025-11-09 02:55:29.638837230,Fire_Arrival,0.5
34717,2025-11-09 02:55:52.663572288,Fire_Arrival,0.66
34806,2025-11-09 02:56:05.991158712,Ignition,0.69
35527,2025-11-09 02:56:07.288046658,Destroyed,0.49
54085,2025-11-09 02:56:11.857684674,Fire_Arrival,0.5
33260,2025-11-09 02:56:13.227069696,Ignition,0.66
34722,2025-11-09 02:56:13.367196156,Fire_Arrival,0.41
42398,2025-11-09 02:56:19.784663880,Ignition,0.49
35009,2025-11-09 02:56:21.040376370,Ignition,0.46
33672,2025-11-09 02:56:42.222232116,Destroyed,0.49
32572,2025-11-09 02:56:47.043183966,Ignition,0.66
33269,2025-11-09 02:56:52.045445616,Ignition,0.69
32568,2025-11-09 02:57:03.598489578,Ignition,0.69
54087,2025-11-09 02:57:15.842385533,Fire_Arrival,0.5
34894,2025-11-09 02:57:21.448665996,Ignition,0.66
54091,2025-11-09 02:57:21.471865584,Fire_Arrival,0.5
34901,2025-11-09 02:57:26.643343686,Ignition,0.66
54084,2025-11-09 02:57:29.998500864,Fire_Arrival,0.5
33570,2025-11-09 02:57:30.566952390,Destroyed,0.34
34908,2025-11-09 02:57:36.192834732,Ignition,0.66
42962,2025-11-09 02:57:39.892207782,Fire_Arrival,0.49
54092,2025-11-09 02:57:41.360539776,Fire_Arrival,0.5
53966,2025-11-09 02:57:48.848568594,Fire_Arrival,0.5
53965,2025-11-09 02:57:53.845511136,Fire_Arrival,0.5
33230,2025-11-09 02:58:02.249204238,Destroyed,0.46
33229,2025-11-09 02:58:05.947295052,Ignition,0.66
54100,2025-11-09 02:58:15.205896462,Fire_Arrival,0.5
33274,2025-11-09 02:58:17.513951178,Ignition,0.69
32569,2025-11-09 02:58:17.871799608,Ignition,0.66
32747,2025-11-09 02:58:22.238279334,Destroyed,0.54
32643,2025-11-09 02:58:24.810393942,Ignition,0.54
54088,2025-11-09 02:58:32.867379527,Fire_Arrival,0.5
32580,2025-11-09 02:58:34.018170570,Ignition,0.69
33765,2025-11-09 02:58:36.111916734,Fire_Arrival,0.69
38011,2025-11-09 02:58:37.168377462,Fire_Arrival,0.66
33650,2025-11-09 02:58:42.475420962,Destroyed,0.49
32562,2025-11-09 02:58:44.821348800,Ignition,0.66
32417,2025-11-09 02:58:47.219792388,Fire_Arrival,0.66
54090,2025-11-09 02:59:08.370909786,Fire_Arrival,0.5
33766,2025-11-09 02:59:10.336061004,Fire_Arrival,0.49
33257,2025-11-09 02:59:10.793985606,Ignition,0.66
32565,2025-11-09 02:59:12.096151698,Destroyed,0.46
54879,2025-11-09 02:59:14.664978966,Fire_Arrival,0.5
